Chip Run Info,C:\Users\Teyton Lab\Dropbox (Scripps Research)\Teyton Lab\Biomark\SMS Files\20200202-GE-96x96-TNet006-Plate1\ChipRun.bml,1362427237,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2/2/2020 6:20:43 PM,00:30:57,BIOMARKHD178
Application Version,4.0.1
Application Build,20130423.0820
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
S41-A31, 12-20 Cell16,Unknown,1,IL25,Test,14.6746034997088,1,Pass,0.0166474523607776,84.1694261175829,999,1,
S41-A32, 12-20 Cell16,Unknown,1,IL7R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A33, 12-20 Cell16,Unknown,1,JAK2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A34, 12-20 Cell16,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A35, 12-20 Cell16,Unknown,1,STAT3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A36, 12-20 Cell16,Unknown,1,TNFRSF1B,Test,26.8950652633162,0,Fail,0.0166474523607776,999,71.1250843896772,0,
S41-A37, 12-20 Cell16,Unknown,1,BCL6,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A38, 12-20 Cell16,Unknown,1,CCR6,Test,15.0553897067814,1,Pass,0.0166474523607776,84.4491502150136,999,1,
S41-A39, 12-20 Cell16,Unknown,1,CD52,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A40, 12-20 Cell16,Unknown,1,CXCR4,Test,14.9078777440855,1,Pass,0.0166474523607776,81.8386811903672,999,1,
S41-A41, 12-20 Cell16,Unknown,1,ICAM1,Test,15.9398859764465,0,Fail,0.0166474523607776,999,88.9112765954428,0,
S41-A42, 12-20 Cell16,Unknown,1,IFNG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A43, 12-20 Cell16,Unknown,1,IL2RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A44, 12-20 Cell16,Unknown,1,IRF1,Test,18.6242320577668,0,Fail,0.0166474523607776,999,87.9958796834459,0,
S41-A45, 12-20 Cell16,Unknown,1,LY6E,Test,16.5244276892574,0,Fail,0.0166474523607776,999,89.8269119132562,0,
S41-A46, 12-20 Cell16,Unknown,1,PTEN,Test,20.919855721218,1,Pass,0.0166474523607776,78.9117136562391,999,1,
S41-A47, 12-20 Cell16,Unknown,1,STAT4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A48, 12-20 Cell16,Unknown,1,TRAF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A54, 12-20 Cell16,Unknown,1,IFNGR1,Test,23.7546468957895,0,Fail,0.0166474523607776,999,77.936746491122,0,
S41-A53, 12-20 Cell16,Unknown,1,ICOS,Test,20.7691806171874,0,Fail,0.0166474523607776,999,78.7392209367135,0,
S41-A52, 12-20 Cell16,Unknown,1,FOXP3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A51, 12-20 Cell16,Unknown,1,CD53,Test,999,0,Pass,0.0166474523607776,999,999,0,
S41-A50, 12-20 Cell16,Unknown,1,CCR7,Test,16.465138589454,1,Pass,0.0166474523607776,81.3088492292313,999,1,
S41-A49, 12-20 Cell16,Unknown,1,C3,Test,19.9434866489675,0,Fail,0.0166474523607776,999,86.3990146542998,0,
S41-A60, 12-20 Cell16,Unknown,1,TYK2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A59, 12-20 Cell16,Unknown,1,STAT5B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A58, 12-20 Cell16,Unknown,1,RAC1,Test,15.4672230846069,0,Fail,0.0166474523607776,999,999,0,
S41-A57, 12-20 Cell16,Unknown,1,NFKB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A56, 12-20 Cell16,Unknown,1,IRF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A55, 12-20 Cell16,Unknown,1,IL3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A66, 12-20 Cell16,Unknown,1,IL10,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A65, 12-20 Cell16,Unknown,1,IFI44,Test,13.879459432226,1,Pass,0.0166474523607776,79.2366812836873,999,1,
S41-A64, 12-20 Cell16,Unknown,1,FYN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A63, 12-20 Cell16,Unknown,1,CD8A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A62, 12-20 Cell16,Unknown,1,CD274,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A61, 12-20 Cell16,Unknown,1,C5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A72, 12-20 Cell16,Unknown,1,VAV1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A71, 12-20 Cell16,Unknown,1,TBX21,Test,23.0541351238481,0,Fail,0.0166474523607776,999,88.0709022154965,0,
S41-A70, 12-20 Cell16,Unknown,1,RAC2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A69, 12-20 Cell16,Unknown,1,NLRP3,Test,16.4843908019218,1,Pass,0.0166474523607776,83.5953852692643,999,1,
S41-A68, 12-20 Cell16,Unknown,1,IRF4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A67, 12-20 Cell16,Unknown,1,IL4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A78, 12-20 Cell16,Unknown,1,IL12RB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A77, 12-20 Cell16,Unknown,1,IFI44L,Test,17.1422874230188,0,Fail,0.0166474523607776,999,82.2365398243761,0,
S41-A76, 12-20 Cell16,Unknown,1,GAPDH,Test,16.6290678239405,1,Pass,0.0166474523607776,81.0017552763487,999,1,
S41-A75, 12-20 Cell16,Unknown,1,CDC42,Test,14.2855309156627,1,Pass,0.0166474523607776,77.9159480019713,71.9503061538799,0.922217724240774,
S41-A74, 12-20 Cell16,Unknown,1,CD28,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A73, 12-20 Cell16,Unknown,1,CCR1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A84, 12-20 Cell16,Unknown,1,ZAP70,Test,999,0,Pass,0.0166474523607776,999,999,0,
S41-A83, 12-20 Cell16,Unknown,1,TGFBR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A82, 12-20 Cell16,Unknown,1,RORC,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A81, 12-20 Cell16,Unknown,1,NR4A1,Test,18.3410303527711,0,Fail,0.0166474523607776,999,91.0044005637467,0,
S41-A80, 12-20 Cell16,Unknown,1,IRF7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A79, 12-20 Cell16,Unknown,1,IL4R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A90, 12-20 Cell16,Unknown,1,IL17A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A89, 12-20 Cell16,Unknown,1,IFIT1,Test,14.5931402061816,0,Pass,0.0166474523607776,999,999,0,
S41-A88, 12-20 Cell16,Unknown,1,GATA3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A87, 12-20 Cell16,Unknown,1,CTLA4,Test,14.3140471088469,1,Pass,0.0166474523607776,84.0939342572893,999,1,
S41-A86, 12-20 Cell16,Unknown,1,CD3E,Test,999,0,Pass,0.0166474523607776,999,999,0,
S41-A85, 12-20 Cell16,Unknown,1,CCR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A96, 12-20 Cell16,Unknown,1,ZEB2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A95, 12-20 Cell16,Unknown,1,TNF,Test,16.7345325832344,0,Fail,0.0166474523607776,999,88.6448275762292,0,
S41-A94, 12-20 Cell16,Unknown,1,RPL13A,Test,16.059134022648,0,Fail,0.0166474523607776,999,999,0,
S41-A93, 12-20 Cell16,Unknown,1,PDCD1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S41-A92, 12-20 Cell16,Unknown,1,IRF9,Test,15.5463495741596,1,Pass,0.0166474523607776,87.7827250230701,999,1,
S41-A91, 12-20 Cell16,Unknown,1,IL5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A01,CP11 Cell17,Unknown,1,AIM2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A02,CP11 Cell17,Unknown,1,CCR3,Test,14.877458712151,1,Pass,0.0166474523607776,77.9205594842662,999,1,
S58-A03,CP11 Cell17,Unknown,1,CD4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A04,CP11 Cell17,Unknown,1,CXCL10,Test,14.6219376024058,1,Pass,0.0166474523607776,80.0507293212318,999,1,
S58-A05,CP11 Cell17,Unknown,1,GSK3A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A06,CP11 Cell17,Unknown,1,IFIT3,Test,14.8058402018921,1,Pass,0.0166474523607776,79.6493023617367,999,1,
S58-A07,CP11 Cell17,Unknown,1,IL2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A08,CP11 Cell17,Unknown,1,IL5RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A09,CP11 Cell17,Unknown,1,ISG15,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A10,CP11 Cell17,Unknown,1,PPARA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A11,CP11 Cell17,Unknown,1,SOCS3,Test,17.0553545194077,1,Pass,0.0166474523607776,86.1348442411804,999,1,
S58-A12,CP11 Cell17,Unknown,1,TNFAIP3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A13,CP11 Cell17,Unknown,1,B2M,Test,999,0,Pass,0.0166474523607776,999,999,0,
S58-A14,CP11 Cell17,Unknown,1,CCR4,Test,16.9205415364514,0,Fail,0.0166474523607776,999,76.6536450726261,0,
S58-A15,CP11 Cell17,Unknown,1,CD40,Test,15.6574009463525,1,Pass,0.0166474523607776,87.3344955433069,999,1,
S58-A16,CP11 Cell17,Unknown,1,CXCL9,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A17,CP11 Cell17,Unknown,1,GSK3B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A18,CP11 Cell17,Unknown,1,IFNAR1,Test,24.4603033989596,0,Fail,0.0166474523607776,999,999,0,
S58-A19,CP11 Cell17,Unknown,1,IL21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A20,CP11 Cell17,Unknown,1,IL7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A21,CP11 Cell17,Unknown,1,JAK1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A22,CP11 Cell17,Unknown,1,PPARG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A23,CP11 Cell17,Unknown,1,STAT1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A24,CP11 Cell17,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A25,CP11 Cell17,Unknown,1,BCL2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A26,CP11 Cell17,Unknown,1,CCR5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A27,CP11 Cell17,Unknown,1,CD44,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A28,CP11 Cell17,Unknown,1,CXCR3,Test,16.7011656869153,1,Pass,0.0166474523607776,86.1410037231728,999,1,
S58-A29,CP11 Cell17,Unknown,1,HLA-DRA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A30,CP11 Cell17,Unknown,1,IFNAR2,Test,999,0,Pass,0.0166474523607776,999,999,0,
S58-A31,CP11 Cell17,Unknown,1,IL25,Test,14.716127219927,1,Pass,0.0166474523607776,84.5793426050397,999,1,
S58-A32,CP11 Cell17,Unknown,1,IL7R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A33,CP11 Cell17,Unknown,1,JAK2,Test,16.1398964028147,0,Fail,0.0166474523607776,999,78.1186306928968,0,
S58-A34,CP11 Cell17,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A35,CP11 Cell17,Unknown,1,STAT3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A36,CP11 Cell17,Unknown,1,TNFRSF1B,Test,26.6754815210031,0,Fail,0.0166474523607776,999,71.1481596921217,0,
S58-A37,CP11 Cell17,Unknown,1,BCL6,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A38,CP11 Cell17,Unknown,1,CCR6,Test,15.520324332545,1,Pass,0.0166474523607776,84.4553971651819,999,1,
S58-A39,CP11 Cell17,Unknown,1,CD52,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A40,CP11 Cell17,Unknown,1,CXCR4,Test,14.6813599103083,1,Pass,0.0166474523607776,81.8228520980442,999,1,
S58-A41,CP11 Cell17,Unknown,1,ICAM1,Test,16.0958776275447,0,Fail,0.0166474523607776,999,88.9102688541381,0,
S58-A42,CP11 Cell17,Unknown,1,IFNG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A43,CP11 Cell17,Unknown,1,IL2RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A44,CP11 Cell17,Unknown,1,IRF1,Test,20.934202582744,0,Fail,0.0166474523607776,999,87.9762968283825,0,
S58-A45,CP11 Cell17,Unknown,1,LY6E,Test,17.8351703475231,0,Fail,0.0166474523607776,999,89.8375139170213,0,
S58-A46,CP11 Cell17,Unknown,1,PTEN,Test,20.7517212766905,1,Pass,0.0166474523607776,78.9100227543235,999,1,
S58-A47,CP11 Cell17,Unknown,1,STAT4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A48,CP11 Cell17,Unknown,1,TRAF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A54,CP11 Cell17,Unknown,1,IFNGR1,Test,18.6697072592883,0,Fail,0.0166474523607776,999,78.3474649135349,0,
S58-A53,CP11 Cell17,Unknown,1,ICOS,Test,20.6571101984528,0,Fail,0.0166474523607776,999,78.7184591770172,0,
S58-A52,CP11 Cell17,Unknown,1,FOXP3,Test,22.7918718338042,0,Fail,0.0166474523607776,999,88.4837814531657,0,
S58-A51,CP11 Cell17,Unknown,1,CD53,Test,999,0,Pass,0.0166474523607776,999,999,0,
S58-A50,CP11 Cell17,Unknown,1,CCR7,Test,15.0269203790307,1,Pass,0.0166474523607776,81.3635076453708,999,1,
S58-A49,CP11 Cell17,Unknown,1,C3,Test,19.1933664239969,0,Fail,0.0166474523607776,999,86.3647777321791,0,
S58-A60,CP11 Cell17,Unknown,1,TYK2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A59,CP11 Cell17,Unknown,1,STAT5B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A58,CP11 Cell17,Unknown,1,RAC1,Test,17.3003843673274,0,Fail,0.0166474523607776,80.958933096367,89.4394505159485,0.656604943807951,
S58-A57,CP11 Cell17,Unknown,1,NFKB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A56,CP11 Cell17,Unknown,1,IRF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A55,CP11 Cell17,Unknown,1,IL3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A66,CP11 Cell17,Unknown,1,IL10,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A65,CP11 Cell17,Unknown,1,IFI44,Test,13.6702155519706,1,Pass,0.0166474523607776,79.2934707266069,999,1,
S58-A64,CP11 Cell17,Unknown,1,FYN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A63,CP11 Cell17,Unknown,1,CD8A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A62,CP11 Cell17,Unknown,1,CD274,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A61,CP11 Cell17,Unknown,1,C5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A72,CP11 Cell17,Unknown,1,VAV1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A71,CP11 Cell17,Unknown,1,TBX21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A70,CP11 Cell17,Unknown,1,RAC2,Test,22.9424660991111,0,Fail,0.0166474523607776,999,76.2747931825108,0,
S58-A69,CP11 Cell17,Unknown,1,NLRP3,Test,16.3718686229414,1,Pass,0.0166474523607776,83.5807680929114,999,1,
S58-A68,CP11 Cell17,Unknown,1,IRF4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A67,CP11 Cell17,Unknown,1,IL4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A78,CP11 Cell17,Unknown,1,IL12RB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A77,CP11 Cell17,Unknown,1,IFI44L,Test,24.0195014928029,0,Fail,0.0166474523607776,999,82.1785592212028,0,
S58-A76,CP11 Cell17,Unknown,1,GAPDH,Test,18.0615171297338,1,Pass,0.0166474523607776,81.2343233710459,999,1,
S58-A75,CP11 Cell17,Unknown,1,CDC42,Test,14.4603526322081,1,Pass,0.0166474523607776,78.0569802997222,71.891608936385,0.954079653898951,
S58-A74,CP11 Cell17,Unknown,1,CD28,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A73,CP11 Cell17,Unknown,1,CCR1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A84,CP11 Cell17,Unknown,1,ZAP70,Test,999,0,Pass,0.0166474523607776,999,999,0,
S58-A83,CP11 Cell17,Unknown,1,TGFBR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A82,CP11 Cell17,Unknown,1,RORC,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A81,CP11 Cell17,Unknown,1,NR4A1,Test,20.1420759579318,0,Fail,0.0166474523607776,999,91.0018365539011,0,
S58-A80,CP11 Cell17,Unknown,1,IRF7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A79,CP11 Cell17,Unknown,1,IL4R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A90,CP11 Cell17,Unknown,1,IL17A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A89,CP11 Cell17,Unknown,1,IFIT1,Test,15.7178458513231,0,Pass,0.0166474523607776,999,999,0,
S58-A88,CP11 Cell17,Unknown,1,GATA3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A87,CP11 Cell17,Unknown,1,CTLA4,Test,14.4252312899234,1,Pass,0.0166474523607776,84.0753277043402,999,1,
S58-A86,CP11 Cell17,Unknown,1,CD3E,Test,999,0,Pass,0.0166474523607776,999,999,0,
S58-A85,CP11 Cell17,Unknown,1,CCR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A96,CP11 Cell17,Unknown,1,ZEB2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A95,CP11 Cell17,Unknown,1,TNF,Test,16.6683049341363,0,Fail,0.0166474523607776,999,88.6541299911225,0,
S58-A94,CP11 Cell17,Unknown,1,RPL13A,Test,16.9569303337068,0,Fail,0.0166474523607776,999,999,0,
S58-A93,CP11 Cell17,Unknown,1,PDCD1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S58-A92,CP11 Cell17,Unknown,1,IRF9,Test,15.7727940437057,1,Pass,0.0166474523607776,87.7386442060389,999,1,
S58-A91,CP11 Cell17,Unknown,1,IL5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A01, 12-20 Cell8,Unknown,1,AIM2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A02, 12-20 Cell8,Unknown,1,CCR3,Test,15.9208140980399,1,Pass,0.0166474523607776,77.9221234324136,999,1,
S40-A03, 12-20 Cell8,Unknown,1,CD4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A04, 12-20 Cell8,Unknown,1,CXCL10,Test,15.3456781238513,1,Pass,0.0166474523607776,80.0764129356051,999,1,
S40-A05, 12-20 Cell8,Unknown,1,GSK3A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A06, 12-20 Cell8,Unknown,1,IFIT3,Test,14.7784689470619,1,Pass,0.0166474523607776,79.615923530032,999,1,
S40-A07, 12-20 Cell8,Unknown,1,IL2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A08, 12-20 Cell8,Unknown,1,IL5RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A09, 12-20 Cell8,Unknown,1,ISG15,Test,25.5565644760959,0,Fail,0.0166474523607776,999,91.5150362369046,0,
S40-A10, 12-20 Cell8,Unknown,1,PPARA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A11, 12-20 Cell8,Unknown,1,SOCS3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A12, 12-20 Cell8,Unknown,1,TNFAIP3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A13, 12-20 Cell8,Unknown,1,B2M,Test,999,0,Pass,0.0166474523607776,999,999,0,
S40-A14, 12-20 Cell8,Unknown,1,CCR4,Test,17.2401597794581,0,Fail,0.0166474523607776,999,76.6285137198122,0,
S40-A15, 12-20 Cell8,Unknown,1,CD40,Test,14.3502147672512,1,Pass,0.0166474523607776,87.3348764503464,999,1,
S40-A16, 12-20 Cell8,Unknown,1,CXCL9,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A17, 12-20 Cell8,Unknown,1,GSK3B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A18, 12-20 Cell8,Unknown,1,IFNAR1,Test,23.8358198988665,0,Fail,0.0166474523607776,999,999,0,
S40-A19, 12-20 Cell8,Unknown,1,IL21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A20, 12-20 Cell8,Unknown,1,IL7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A21, 12-20 Cell8,Unknown,1,JAK1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A22, 12-20 Cell8,Unknown,1,PPARG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A23, 12-20 Cell8,Unknown,1,STAT1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A24, 12-20 Cell8,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A25, 12-20 Cell8,Unknown,1,BCL2,Test,18.566448791108,1,Pass,0.0166474523607776,85.3015654413635,999,1,
S40-A26, 12-20 Cell8,Unknown,1,CCR5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A27, 12-20 Cell8,Unknown,1,CD44,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A28, 12-20 Cell8,Unknown,1,CXCR3,Test,16.476139484074,1,Pass,0.0166474523607776,86.1215109792233,999,1,
S40-A29, 12-20 Cell8,Unknown,1,HLA-DRA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A30, 12-20 Cell8,Unknown,1,IFNAR2,Test,999,0,Pass,0.0166474523607776,999,999,0,
S40-A31, 12-20 Cell8,Unknown,1,IL25,Test,14.9266668126109,1,Pass,0.0166474523607776,84.5664371121853,66.8108000493484,0.956436005292822,
S40-A32, 12-20 Cell8,Unknown,1,IL7R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A33, 12-20 Cell8,Unknown,1,JAK2,Test,15.5157838489508,0,Fail,0.0166474523607776,999,78.004951642203,0,
S40-A34, 12-20 Cell8,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A35, 12-20 Cell8,Unknown,1,STAT3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A36, 12-20 Cell8,Unknown,1,TNFRSF1B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A37, 12-20 Cell8,Unknown,1,BCL6,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A38, 12-20 Cell8,Unknown,1,CCR6,Test,15.3158516126392,1,Pass,0.0166474523607776,84.4423058691781,999,1,
S40-A39, 12-20 Cell8,Unknown,1,CD52,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A40, 12-20 Cell8,Unknown,1,CXCR4,Test,16.3317459609189,1,Pass,0.0166474523607776,81.7695746331424,999,1,
S40-A41, 12-20 Cell8,Unknown,1,ICAM1,Test,16.4390634507426,0,Fail,0.0166474523607776,999,88.8091843847759,0,
S40-A42, 12-20 Cell8,Unknown,1,IFNG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A43, 12-20 Cell8,Unknown,1,IL2RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A44, 12-20 Cell8,Unknown,1,IRF1,Test,18.9052250096849,0,Fail,0.0166474523607776,999,88.0013381825673,0,
S40-A45, 12-20 Cell8,Unknown,1,LY6E,Test,17.8496318016635,0,Fail,0.0166474523607776,999,89.740632440817,0,
S40-A46, 12-20 Cell8,Unknown,1,PTEN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A47, 12-20 Cell8,Unknown,1,STAT4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A48, 12-20 Cell8,Unknown,1,TRAF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A54, 12-20 Cell8,Unknown,1,IFNGR1,Test,25.0048458827379,0,Fail,0.0166474523607776,999,77.7975431322692,0,
S40-A53, 12-20 Cell8,Unknown,1,ICOS,Test,23.7174035864986,0,Fail,0.0166474523607776,999,78.7889204379806,0,
S40-A52, 12-20 Cell8,Unknown,1,FOXP3,Test,24.0591220255718,0,Fail,0.0166474523607776,999,88.3997126204058,0,
S40-A51, 12-20 Cell8,Unknown,1,CD53,Test,999,0,Pass,0.0166474523607776,999,999,0,
S40-A50, 12-20 Cell8,Unknown,1,CCR7,Test,15.679943336774,1,Pass,0.0166474523607776,81.3584603938184,999,1,
S40-A49, 12-20 Cell8,Unknown,1,C3,Test,17.9905732870555,0,Fail,0.0166474523607776,999,86.3253619190261,0,
S40-A60, 12-20 Cell8,Unknown,1,TYK2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A59, 12-20 Cell8,Unknown,1,STAT5B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A58, 12-20 Cell8,Unknown,1,RAC1,Test,17.9859100176775,0,Fail,0.0166474523607776,999,89.4461359717172,0,
S40-A57, 12-20 Cell8,Unknown,1,NFKB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A56, 12-20 Cell8,Unknown,1,IRF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A55, 12-20 Cell8,Unknown,1,IL3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A66, 12-20 Cell8,Unknown,1,IL10,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A65, 12-20 Cell8,Unknown,1,IFI44,Test,15.8303544764147,1,Pass,0.0166474523607776,79.270520040144,999,1,
S40-A64, 12-20 Cell8,Unknown,1,FYN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A63, 12-20 Cell8,Unknown,1,CD8A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A62, 12-20 Cell8,Unknown,1,CD274,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A61, 12-20 Cell8,Unknown,1,C5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A72, 12-20 Cell8,Unknown,1,VAV1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S40-A71, 12-20 Cell8,Unknown,1,TBX21,Test,999,0,Fail,0.0166474523607776,999,999,0,
